submission_date,state,new_case,new_death,mortality,new_case_7,new_death_7,mortality_7,delta_c,delta_d,delta_c_7,delta_d_7
10/22/2020,AK,239,0,0,288.2857143,1.285714286,0.004488069,-43.85714286,-0.428571429,-20.79591837,-0.12244898
10/23/2020,AK,248,2,0.008064516,309.4285714,1.571428571,0.005304396,-21.14285714,-0.285714286,-21.93877551,-0.204081633
10/24/2020,AK,356,0,0,331.7142857,1.714285714,0.005177434,-22.28571429,-0.142857143,-24.42857143,-0.224489796
10/25/2020,AK,517,3,0.005802708,354.7142857,1.857142857,0.005015097,-23,-0.142857143,-23.71428572,-0.265306123
10/26/2020,AK,350,2,0.005714286,373.2857143,2.428571429,0.006563684,-18.57142857,-0.571428571,-14.2244898,-0.142857143
10/27/2020,AK,388,3,0.007731959,394.5714286,2.714285714,0.006850976,-21.28571429,-0.285714286,-11.2244898,-0.142857143
10/28/2020,AK,385,3,0.007792208,410.4285714,2.714285714,0.006850976,-15.85714286,0,-8.36734694,-0.102040816
10/29/2020,AK,369,4,0.010840108,387.8571429,2.285714286,0.006022018,22.57142857,0.428571429,-5.877551021,-0.081632653
10/30/2020,AK,397,4,0.010075567,388,2.571428571,0.006833693,-0.142857143,-0.285714286,-2.36734694,0.081632653
10/31/2020,AK,467,0,0,390.2857143,2.428571429,0.006436341,-2.285714286,0.142857143,-1.653061226,0.204081633
11/1/2020,AK,359,0,0,395.8571429,2.428571429,0.00633395,-5.571428571,0,-2.24489796,0.142857143
11/2/2020,AK,351,4,0.011396011,389.8571429,1.857142857,0.004785364,6,0.571428571,-8.489795919,-0.020408163
11/3/2020,AK,404,2,0.004950495,406.1428571,1.285714286,0.003345997,-16.28571429,0.571428571,-10.67346939,0.040816326
11/4/2020,AK,424,3,0.007075472,426.1428571,1.714285714,0.004052045,-20,-0.428571429,-13.34693878,0.06122449
11/5/2020,AK,327,0,0,447.2857143,2.428571429,0.005460893,-21.14285714,-0.714285714,-13.89795918,-1.42857E-10
11/6/2020,AK,511,0,0,462.7142857,2.285714286,0.004766598,-15.42857143,0.142857143,-17.75510204,-0.12244898
11/7/2020,AK,607,3,0.004942339,483.7142857,2,0.004059385,-21,0.285714286,-17.53061224,-0.285714286
11/8/2020,AK,507,5,0.009861933,493.1428571,2.428571429,0.004797874,-9.428571429,-0.428571429,-17.69387755,-0.306122449
11/9/2020,AK,459,3,0.006535948,514.1428571,2.714285714,0.005400647,-21,-0.285714286,-17.10204082,-0.163265306
11/10/2020,AK,551,0,0,528.8571429,3.285714286,0.006331312,-14.71428571,-0.571428571,-16.97959184,-0.142857143
11/11/2020,AK,490,6,0.012244898,550,3.857142857,0.006949767,-21.14285714,-0.571428571,-15.81632653,-0.204081633
11/12/2020,AK,474,2,0.004219409,567,3.571428571,0.006225538,-17,0.285714286,-16.20408163,-0.06122449
11/13/2020,AK,614,4,0.006514658,581.5714286,3.285714286,0.005546479,-14.57142857,0.285714286,-14.59183673,-0.06122449
11/14/2020,AK,755,7,0.009271523,594.4285714,3.428571429,0.005769345,-12.85714286,-0.142857143,-9.653061223,0.06122449
11/15/2020,AK,626,3,0.004792332,606.5714286,2.857142857,0.004516968,-12.14285714,0.571428571,-4.918367346,0.224489796
11/16/2020,AK,561,1,0.001782531,616.2857143,3.142857143,0.004968492,-9.714285714,-0.285714286,-0.367346938,0.204081633
11/17/2020,AK,641,1,0.001560062,596.4285714,2.857142857,0.00463933,19.85714286,0.285714286,2.836734695,0.06122449
11/18/2020,AK,575,2,0.003478261,584.4285714,2.285714286,0.003953532,12,0.571428571,5.42857143,0.020408163
11/19/2020,AK,542,4,0.007380074,569.5714286,2.142857143,0.003816259,14.85714286,0.142857143,4.571428573,-0.06122449
11/20/2020,AK,475,2,0.004210526,561.7142857,2.857142857,0.00525557,7.857142857,-0.714285714,4.040816328,-0.020408163
11/21/2020,AK,671,3,0.004470939,556.4285714,3.285714286,0.005978777,5.285714286,-0.428571429,-3.87755102,-0.12244898
11/22/2020,AK,522,2,0.003831418,574.5714286,3.285714286,0.005888883,-18.14285714,0,-5.224489795,-0.265306123
11/23/2020,AK,506,6,0.011857708,588,3.285714286,0.00573306,-13.42857143,0,-9.734693877,-0.326530612
11/24/2020,AK,604,4,0.006622517,623.5714286,3.714285714,0.006118138,-35.57142857,-0.428571429,-10.42857143,-0.12244898
11/25/2020,AK,702,2,0.002849003,621,4.142857143,0.006792056,2.571428571,-0.428571429,-9.857142856,-0.040816327
11/26/2020,AK,636,4,0.006289308,637.7142857,4.428571429,0.007138965,-16.71428571,-0.285714286,-7.122448979,-0.12244898
11/27/2020,AK,724,5,0.006906077,634.7142857,3.714285714,0.005739558,3,0.714285714,-8.102040816,-0.204081633
11/28/2020,AK,653,6,0.009188361,625.4285714,3.571428571,0.005588607,9.285714286,0.142857143,-3.734693878,-0.06122449
11/29/2020,AK,639,4,0.006259781,624.4285714,4.142857143,0.006414906,1,-0.571428571,-8.836734693,0
11/30/2020,AK,485,1,0.002061856,644.7142857,4.714285714,0.006985401,-20.28571429,-0.571428571,-7.530612245,0.102040816
12/1/2020,AK,539,3,0.005565863,649.7142857,4.142857143,0.006187036,-5,0.571428571,-9.387755102,-0.040816326
12/2/2020,AK,695,6,0.008633094,682.8571429,4.142857143,0.005842936,-33.14285714,0,-11.10204082,-0.142857143
12/3/2020,AK,778,8,0.010282776,690.4285714,3.714285714,0.005155123,-7.571428571,0.428571429,-8.755102041,0.020408163
12/4/2020,AK,759,1,0.001317523,700.4285714,4,0.005632773,-10,-0.285714286,-2.387755101,0.163265306
12/5/2020,AK,885,6,0.006779661,703.1428571,4.571428571,0.006629764,-2.714285714,-0.571428571,1.632653062,0.081632653
12/6/2020,AK,692,1,0.001445087,685.7142857,4,0.005895094,17.42857143,0.571428571,13.71428572,0.081632653
12/7/2020,AK,555,3,0.005405405,661.4285714,3.571428571,0.005600938,24.28571429,0.428571429,15.83673469,-0.020408163
12/8/2020,AK,558,7,0.012544803,638.2857143,3.571428571,0.005652012,23.14285714,0,20.30612245,0.040816327
12/9/2020,AK,573,2,0.003490401,586.8571429,3.571428571,0.006316142,51.42857143,0,26.53061225,0.204081633
12/10/2020,AK,608,5,0.008223684,579.5714286,3.857142857,0.006778299,7.285714286,-0.285714286,23.26530612,0.142857143
12/11/2020,AK,597,1,0.001675042,558.2857143,3.714285714,0.006709828,21.28571429,0.142857143,24.85714286,0.142857143
12/12/2020,AK,525,6,0.011428571,517.4285714,3.142857143,0.006493344,40.85714286,0.571428571,23.79591837,0.142857143
12/13/2020,AK,641,3,0.004680187,522.8571429,3,0.006228524,-5.428571429,0.142857143,20.53061225,0.244897959
12/14/2020,AK,406,2,0.004926108,487.4285714,2.571428571,0.005847362,35.42857143,0.428571429,28.89795918,0.326530612
12/15/2020,AK,272,3,0.011029412,471.7142857,2.571428571,0.005901412,15.71428571,0,31.12244898,0.326530612
12/16/2020,AK,611,1,0.001636661,443.1428571,1.857142857,0.004708319,28.57142857,0.714285714,21.91836735,0.306122449
12/17/2020,AK,360,2,0.005555556,377.2857143,1.571428571,0.004833372,65.85714286,0.285714286,27.7755102,0.285714286
12/18/2020,AK,487,1,0.002053388,340.4285714,1.428571429,0.005094893,36.85714286,0.142857143,24.53061224,0.265306123
12/19/2020,AK,325,1,0.003076923,364,1,0.003519263,-23.57142857,0.428571429,29.18367347,0.285714286
12/20/2020,AK,180,1,0.005555556,328.4285714,1,0.003680087,35.57142857,0,27.89795918,0.18367347
12/21/2020,AK,148,1,0.006756757,315.7142857,0.714285714,0.002886436,12.71428571,0.285714286,15.87755102,0.12244898
12/22/2020,AK,437,0,0,267.4285714,0.571428571,0.002593095,48.28571429,0.142857143,11.10204082,0.102040816
12/23/2020,AK,362,1,0.002762431,247.8571429,0.571428571,0.002913413,19.57142857,0,19.16326531,0
12/24/2020,AK,271,0,0,266.1428571,0.714285714,0.003047406,-18.28571429,-0.142857143,14,-0.020408163
12/25/2020,AK,149,0,0,262.7142857,0.714285714,0.003234229,3.428571429,0,10.12244898,-0.12244898
12/26/2020,AK,188,1,0.005319149,229.8571429,1,0.004614491,32.85714286,-0.285714286,-3.326530613,-0.224489796
12/27/2020,AK,308,2,0.006493506,230.4285714,1.142857143,0.005000498,-0.571428571,-0.142857143,-8.18367347,-0.244897959
12/28/2020,AK,124,1,0.008064516,244.8571429,1.571428571,0.006152572,-14.42857143,-0.428571429,-2.714285715,-0.224489796
12/29/2020,AK,207,2,0.009661836,290.7142857,2.142857143,0.007368378,-45.85714286,-0.571428571,-5.040816327,-0.224489796
12/30/2020,AK,366,2,0.005464481,305.1428571,2.285714286,0.00759713,-14.42857143,-0.142857143,-9.775510205,-0.142857143
12/31/2020,AK,372,3,0.008064516,285.1428571,2.285714286,0.008370166,20,0,-9.163265307,-0.142857143
1/1/2021,AK,470,4,0.008510638,298,2.285714286,0.007885649,-12.85714286,0,-6.387755103,-0.040816326
1/2/2021,AK,289,2,0.006920415,298.2857143,2,0.006505387,-0.285714286,0.285714286,1.612244897,0.081632653
1/3/2021,AK,168,2,0.011904762,294.5714286,2.142857143,0.006985251,3.714285714,-0.142857143,1.93877551,0.12244898
1/4/2021,AK,214,1,0.004672897,289.5714286,1.857142857,0.006257086,5,0.285714286,-2.551020409,0.142857143
1/5/2021,AK,209,0,0,279.4285714,1.571428571,0.005757356,10.14285714,0.285714286,0.081632653,0.163265306
1/6/2021,AK,340,3,0.008823529,291.5714286,1.428571429,0.005150697,-12.14285714,0.142857143,1.163265306,0.12244898
1/7/2021,AK,337,1,0.002967359,303,1.285714286,0.004026053,-11.42857143,0.142857143,1.571428571,0.204081633
1/8/2021,AK,399,2,0.005012531,297.4285714,1.142857143,0.003358496,5.571428571,0.142857143,0.959183673,0.163265306
1/9/2021,AK,374,1,0.002673797,290.1428571,1.142857143,0.003358496,7.285714286,0,1.714285715,0.142857143
1/10/2021,AK,248,1,0.004032258,283.5714286,0.714285714,0.002097992,6.571428571,0.428571429,7.102040816,0.142857143
1/11/2021,AK,175,0,0,282.8571429,0.714285714,0.002104376,0.714285714,0,8.530612245,0.102040816
1/12/2021,AK,158,0,0,267.4285714,0.571428571,0.001879218,15.42857143,0.142857143,8.285714286,0.081632653
1/13/2021,AK,294,0,0,241.8571429,0.428571429,0.001497247,25.57142857,0.142857143,7.87755102,0.06122449
1/14/2021,AK,332,1,0.003012048,243.2857143,0.571428571,0.00202863,-1.428571429,-0.142857143,9.653061224,-0.020408163
1/15/2021,AK,291,1,0.003436426,239.4285714,0.571428571,0.00202863,3.857142857,0,12.26530612,0
1/16/2021,AK,195,0,0,235,0.714285714,0.00315349,4.428571429,-0.142857143,10.59183673,-0.040816327
1/17/2021,AK,258,2,0.007751938,216,0.857142857,0.004040801,19,-0.142857143,6,-0.06122449
1/18/2021,AK,148,0,0,197,0.714285714,0.003610509,19,0.142857143,8.12244898,-0.020408163
1/19/2021,AK,127,1,0.007874016,193.2857143,0.857142857,0.004197758,3.714285714,-0.142857143,8.93877551,-0.020408163
1/20/2021,AK,161,1,0.00621118,199.8571429,0.857142857,0.004197758,-6.571428571,0,9.204081633,0
1/21/2021,AK,199,0,0,186.4285714,0.714285714,0.003961418,13.42857143,0.142857143,6.408163266,0.040816327
1/22/2021,AK,265,2,0.00754717,176.8571429,0.714285714,0.003961418,9.571428571,0,4.204081633,0.020408163
1/23/2021,AK,241,0,0,170.5714286,0.714285714,0.004557729,6.285714286,0,5.469387755,0.081632653
1/24/2021,AK,164,1,0.006097561,171.1428571,0.571428571,0.003670418,-0.571428571,0.142857143,8.693877551,0.081632653
1/25/2021,AK,81,0,0,167.5714286,0.571428571,0.003670418,3.571428571,0,7.551020408,0.081632653
1/26/2021,AK,83,1,0.012048193,155,0.285714286,0.002592251,12.57142857,0.285714286,6.510204082,0.081632653
1/27/2021,AK,165,0,0,139,0.285714286,0.002592251,16,0,5,0.102040816
1/28/2021,AK,174,0,0,133.5714286,0.142857143,0.00172117,5.428571429,0.142857143,4.857142857,0.081632653
1/29/2021,AK,177,0,0,131.2857143,0.142857143,0.00172117,2.285714286,0,4.693877551,0.081632653
1/30/2021,AK,129,0,0,135.5714286,0,0,-4.285714286,0.142857143,3.244897959,0.040816327
1/31/2021,AK,126,0,0,137.1428571,0,0,-1.571428571,0,1.06122449,0.020408163
2/1/2021,AK,65,0,0,134.7142857,0,0,2.428571429,0,-1.469387756,0
2/2/2021,AK,113,0,0,132.2857143,0,0,2.428571429,0,-2.224489796,0
2/3/2021,AK,176,0,0,131.5714286,0.142857143,0.001152074,0.714285714,-0.142857143,-1.469387756,-0.040816327
2/4/2021,AK,157,0,0,143.8571429,0.142857143,0.001152074,-12.28571429,0,-1.12244898,-0.040816327
2/5/2021,AK,160,0,0,146.8571429,0.142857143,0.001152074,-3,0,-0.959183674,-0.040816327
2/6/2021,AK,124,1,0.008064516,145.8571429,0.285714286,0.002499783,1,-0.142857143,-0.714285715,-0.040816327
2/7/2021,AK,212,0,0,145,0.285714286,0.002499783,0.857142857,0,-0.204081633,-0.020408163
2/8/2021,AK,86,0,0,141.4285714,0.285714286,0.002499783,3.571428571,0,2.081632653,-0.040816327
2/9/2021,AK,106,1,0.009433962,137.2857143,0.285714286,0.002499783,4.142857143,0,2.551020408,-0.040816327
2/10/2021,AK,170,0,0,133,0.285714286,0.002867466,4.285714286,0,3.346938775,0
2/11/2021,AK,132,0,0,129.2857143,0.428571429,0.003635515,3.714285714,-0.142857143,5.897959183,-0.020408163
2/12/2021,AK,131,0,0,129,0.428571429,0.003635515,0.285714286,0,3.75510204,-0.040816327
2/13/2021,AK,94,1,0.010638298,122.4285714,0.285714286,0.002287806,6.571428571,0.142857143,2.020408162,-0.06122449
2/14/2021,AK,186,1,0.005376344,103.7142857,0.428571429,0.00595081,18.71428571,-0.142857143,0.551020407,-0.102040816
2/15/2021,AK,84,0,0,115.1428571,0.571428571,0.006624664,-11.42857143,-0.142857143,1.510204081,-0.102040816
2/16/2021,AK,60,0,0,123.1428571,0.714285714,0.007388606,-8,-0.142857143,1.93877551,-0.102040816
2/17/2021,AK,39,1,0.025641026,129.1428571,1,0.00902011,-6,-0.285714286,1.061224489,-0.163265306
2/18/2021,AK,212,1,0.004716981,118.7142857,1.142857143,0.010780506,10.42857143,-0.142857143,-4.428571428,-0.12244898
2/19/2021,AK,187,1,0.005347594,115.4285714,1.142857143,0.010780506,3.285714286,0,-1.530612244,-0.081632653
2/20/2021,AK,136,3,0.022058824,115,1.428571429,0.015793037,0.428571429,-0.285714286,1.346938776,-0.040816327
2/21/2021,AK,113,2,0.017699115,134.7142857,1.285714286,0.012130033,-19.71428571,0.142857143,1.714285715,0.040816327
2/22/2021,AK,61,0,0,125.8571429,1.142857143,0.011456179,8.857142857,0.142857143,0.102040817,0.102040816
2/23/2021,AK,57,2,0.035087719,113.7142857,1,0.010692237,12.14285714,0.142857143,-0.489795918,0.06122449
2/24/2021,AK,177,0,0,117.1428571,0.714285714,0.008433833,-3.428571429,0.285714286,-1.93877551,0.12244898
2/25/2021,AK,150,0,0,118,0.428571429,0.005905388,-0.857142857,0.285714286,0.959183673,0.102040816
2/26/2021,AK,102,0,0,118.8571429,0.714285714,0.010169781,-0.857142857,-0.285714286,0.163265306,0.081632653
2/27/2021,AK,160,1,0.00625,128.5714286,0.571428571,0.006300107,-9.714285714,0.142857143,-2.265306122,0.020408163
2/28/2021,AK,119,0,0,128,0.571428571,0.006300107,0.571428571,0,-1.142857143,0
3/1/2021,AK,67,2,0.029850746,124.7142857,0.571428571,0.006300107,3.285714286,0,-0.673469388,-0.040816327
3/2/2021,AK,125,1,0.008,129.5714286,0.857142857,0.008400947,-4.857142857,-0.285714286,-1.020408163,0.020408163
3/3/2021,AK,173,0,0,125.1428571,0.714285714,0.00750809,4.428571429,0.142857143,1.081632653,0.020408163
3/4/2021,AK,127,0,0,122.7142857,0.714285714,0.00750809,2.428571429,0,1.551020408,0
3/5/2021,AK,136,2,0.014705882,126,0.571428571,0.004830999,-3.285714286,0.142857143,-0.714285714,0
3/6/2021,AK,129,0,0,121,0.428571429,0.003688142,5,0.142857143,0.510204082,0.06122449
3/7/2021,AK,102,0,0,117.1428571,0.571428571,0.004666616,3.857142857,-0.142857143,-0.93877551,0.040816327
3/8/2021,AK,90,1,0.011111111,129.7142857,0.571428571,0.004666616,-12.57142857,0,-1.387755102,0.040816327
3/9/2021,AK,90,0,0,126,0.428571429,0.003864476,3.714285714,0.142857143,-1.020408163,0.040816327
3/10/2021,AK,146,1,0.006849315,131.7142857,0.428571429,0.003864476,-5.714285714,0,-2.040816326,0.020408163
3/11/2021,AK,215,0,0,132.4285714,0.428571429,0.003864476,-0.714285714,0,-3.204081632,0.06122449
3/12/2021,AK,110,1,0.009090909,133.1428571,0.285714286,0.002277175,-0.714285714,0.142857143,-0.12244898,0.040816327
3/13/2021,AK,169,0,0,135.2857143,0.285714286,0.002277175,-2.142857143,0,0.306122449,0.040816327
3/14/2021,AK,107,0,0,139.5714286,0.142857143,0.001298701,-4.285714286,0.142857143,0.795918367,0.020408163
3/15/2021,AK,95,0,0,130.5714286,0.285714286,0.002238551,9,-0.142857143,0.693877551,0.020408163
3/16/2021,AK,105,0,0,123.8571429,0.142857143,0.00093985,6.714285714,0.142857143,1.714285714,0
3/17/2021,AK,176,0,0,126.1428571,0.285714286,0.00171205,-2.285714286,-0.142857143,0.632653061,0
3/18/2021,AK,152,1,0.006578947,127.5714286,0.285714286,0.00171205,-1.428571429,0,0.551020408,-0.06122449
3/19/2021,AK,63,0,0,121.1428571,0.285714286,0.00171205,6.428571429,0,-0.612244898,-0.020408163
3/20/2021,AK,185,1,0.005405405,130.8571429,0.285714286,0.00171205,-9.714285714,0,-3.897959184,-0.081632653
3/21/2021,AK,117,0,0,135.7142857,0.571428571,0.003072595,-4.857142857,-0.285714286,-3.857142858,-0.06122449
3/22/2021,AK,50,0,0,134.8571429,0.428571429,0.002132745,0.857142857,0.142857143,-5.326530612,-0.06122449
3/23/2021,AK,173,0,0,151.1428571,0.714285714,0.00374695,-16.28571429,-0.285714286,-7.857142858,-0.06122449
3/24/2021,AK,210,2,0.00952381,153.1428571,0.714285714,0.003692624,-2,0,-4.693877551,-0.081632653
3/25/2021,AK,146,0,0,164.8571429,0.714285714,0.003692624,-11.71428571,0,-2.959183674,-0.020408163
3/26/2021,AK,177,2,0.011299435,176.1428571,0.714285714,0.003692624,-11.28571429,0,-4.795918368,-0.040816327
3/27/2021,AK,199,1,0.005025126,163.7142857,0.857142857,0.005353754,12.42857143,-0.142857143,-2.857142857,0.040816327
3/28/2021,AK,199,0,0,156.4285714,0.714285714,0.004891682,7.285714286,0.142857143,-3.265306122,0.06122449
3/29/2021,AK,129,0,0,168.4285714,0.714285714,0.004891682,-12,0,-0.224489796,0.06122449
3/30/2021,AK,86,1,0.011627907,171.1428571,0.428571429,0.003277477,-2.714285714,0.285714286,1.632653061,0.06122449
3/31/2021,AK,159,1,0.006289308,176,0.285714286,0.002559602,-4.857142857,0.142857143,-0.102040816,0.102040816
4/1/2021,AK,230,0,0,166.4285714,0.285714286,0.002559602,9.571428571,0,-2.326530612,0.102040816
4/2/2021,AK,196,0,0,164.7142857,0.285714286,0.002559602,1.714285714,0,-0.448979592,0.081632653
4/3/2021,AK,233,0,0,164.4285714,0.142857143,0.000898473,0.285714286,0.142857143,-1.020408163,0.040816327
4/4/2021,AK,132,0,0,172.7142857,0,0,-8.285714286,0.142857143,0.775510204,0.020408163
4/5/2021,AK,117,0,0,171.5714286,0.142857143,0.000643501,1.142857143,-0.142857143,0.12244898,0.020408163
4/6/2021,AK,84,0,0,178.2857143,0.142857143,0.000643501,-6.714285714,0,0.673469388,0.020408163
4/7/2021,AK,217,0,0,170.5714286,0.142857143,0.000643501,7.714285714,0,-0.346938776,0
4/8/2021,AK,222,1,0.004504505,165.5714286,0.142857143,0.000643501,5,0,1.244897959,-0.020408163
4/9/2021,AK,243,0,0,160,0.142857143,0.000643501,5.571428571,0,1.816326531,0.020408163
4/10/2021,AK,179,0,0,166.8571429,0.142857143,0.000643501,-6.857142857,0,4.040816326,0.020408163
4/11/2021,AK,97,0,0,164,0.142857143,0.000643501,2.857142857,0,2.979591837,0.020408163
4/12/2021,AK,78,0,0,158.8571429,0,0,5.142857143,0.142857143,1.367346939,0.020408163
4/13/2021,AK,132,0,0,150,0,0,8.857142857,0,-0.204081633,0.020408163
4/14/2021,AK,197,0,0,149.7142857,0,0,0.285714286,0,1.469387755,0.020408163
4/15/2021,AK,186,0,0,156,0,0,-6.285714286,0,0.734693877,0.020408163
4/16/2021,AK,181,0,0,161.4285714,0,0,-5.428571429,0,-0.653061225,0
4/17/2021,AK,177,0,0,156.5714286,0,0,4.857142857,0,-1.12244898,0
4/18/2021,AK,141,0,0,158.8571429,0,0,-2.285714286,0,-0.326530612,0
4/19/2021,AK,116,0,0,163.4285714,0,0,-4.571428571,0,-0.632653061,0
4/20/2021,AK,98,0,0,157.8571429,0,0,5.571428571,0,0.81632653,0
4/21/2021,AK,213,0,0,152,0,0,5.857142857,0,-0.530612245,0
4/22/2021,AK,218,0,0,160.4285714,0,0,-8.428571429,0,0.387755102,0
4/23/2021,AK,142,0,0,155.7142857,0,0,4.714285714,0,2.102040816,0
4/24/2021,AK,136,0,0,160.2857143,0,0,-4.571428571,0,1.285714286,0
4/25/2021,AK,200,0,0,156.1428571,0,0,4.142857143,0,1.408163265,0
4/26/2021,AK,83,0,0,148.7142857,0,0,7.428571429,0,4.877551021,0
4/27/2021,AK,130,0,0,148.8571429,0,0,-0.142857143,0,4.040816327,-0.020408163
4/28/2021,AK,184,0,0,142.1428571,0,0,6.714285714,0,5.632653062,-0.020408163
4/29/2021,AK,166,0,0,126.2857143,0,0,15.85714286,0,5.816326531,-0.020408163
4/30/2021,AK,143,0,0,127.4285714,0.142857143,0.001569859,-1.142857143,-0.142857143,6.18367347,-0.040816327
5/1/2021,AK,89,0,0,120.8571429,0.142857143,0.001569859,6.571428571,0,6.755102041,-0.040816327
5/2/2021,AK,89,0,0,115.4285714,0.142857143,0.001569859,5.428571429,0,6.06122449,-0.040816327
5/3/2021,AK,91,1,0.010989011,105.4285714,0.285714286,0.003057954,10,-0.142857143,4.06122449,-0.040816327
5/4/2021,AK,84,0,0,101.5714286,0.285714286,0.003057954,3.857142857,0,4.489795918,0
5/5/2021,AK,146,0,0,99.71428571,0.285714286,0.003057954,1.857142857,0,4.102040816,-0.040816327
5/6/2021,AK,96,1,0.010416667,97.85714286,0.285714286,0.003057954,1.857142857,0,4.591836735,-0.081632653
5/7/2021,AK,116,0,0,96,0.142857143,0.001488095,1.857142857,0.142857143,3.428571428,-0.040816327
5/8/2021,AK,76,0,0,92.14285714,0.428571429,0.006500627,3.857142857,-0.285714286,3.020408163,-0.040816327
5/9/2021,AK,76,0,0,83.28571429,0.714285714,0.009901987,8.857142857,-0.285714286,3.428571428,-0.040816327
5/10/2021,AK,78,0,0,81.42857143,0.571428571,0.008413892,1.857142857,0.142857143,3.836734694,-0.040816327
5/11/2021,AK,57,2,0.035087719,80.42857143,0.571428571,0.008413892,1,0,4.244897959,-0.285714286
5/12/2021,AK,84,2,0.023809524,75.71428571,0.571428571,0.008413892,4.714285714,0,3.775510204,-0.285714286
5/13/2021,AK,83,0,0,71,0.571428571,0.008413892,4.714285714,0,2.265306122,-0.204081633
5/14/2021,AK,109,0,0,66.28571429,2.142857143,0.043334527,4.714285714,-1.571428571,2.06122449,-0.224489796
5/15/2021,AK,43,0,0,65.71428571,2.428571429,0.049103667,0.571428571,-0.285714286,2.836734694,-0.224489796
5/16/2021,AK,43,0,0,67.42857143,2.142857143,0.045702306,-1.714285714,0.285714286,2.428571429,-0.224489796
5/17/2021,AK,45,11,0.244444444,67,2.142857143,0.045702306,0.428571429,0,2.020408163,-0.224489796
5/18/2021,AK,53,4,0.075471698,60.57142857,2.142857143,0.045702306,6.428571429,0,1.612244898,0.224489796
5/19/2021,AK,96,0,0,58.71428571,2.142857143,0.045702306,1.857142857,0,1.530612245,0.346938775
5/20/2021,AK,80,0,0,56.85714286,2.142857143,0.045702306,1.857142857,0,2.408163265,0.306122449
5/21/2021,AK,64,0,0,55,0.571428571,0.010781671,1.857142857,1.571428571,3.163265306,0.306122449
5/22/2021,AK,30,0,0,55,0,0,0,0.571428571,2.612244898,0.306122449
5/23/2021,AK,30,0,0,50.57142857,0,0,4.428571429,0,2.428571428,0.306122449
5/24/2021,AK,32,0,0,44.85714286,0,0,5.714285714,0,2.244897959,0.306122449
5/25/2021,AK,53,0,0,42.28571429,0,0,2.571428571,0,2.102040816,0.081632653
5/26/2021,AK,65,0,0,41.71428571,0,0,0.571428571,0,2.653061224,0
